X,Y,FID,HANDLER_ID,SITE_NAME,LOC_STR_NO,LOC_ADDR_1,LOC_ADDR_2,LOC_CITY,LOC_COUNTY,LOC_ZIP,CONTACT_NA,CONTACT_PH,GENERATOR,TRANSPORTE,TREATER,STORER,LAND_UNIT,HSWA_PERMI,LAT,LONG,HCS_CODE,HCS_REF,HCS_RES
-8739362.492,4255198.4774,453,NCD982168676,EASTERN WRECKER SALES,13401,HWY 70 W, ,CLAYTON,JOHNSTON,27520,BILLY  KORNEGAY,9195534038,SQG,N, , , , ,35.669198,-78.507029,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8912573.3933,4158606.5042,454,NCR000137273,ADDISON MOORE AND SON INC,330,PARK RD, ,WADESBORO,ANSON,28170,ADDISON  MOORE,704-694-3029,SQG,N, , , , ,34.961177,-80.063009,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8998145.2424,4211398.4286,455,NCD986230696,ADKINS TRUCK EQUIPMENT CO,11300,REAMES RD, ,CHARLOTTE,MECKLENBURG,28269,EDDIE  ADKINS,704-596-2299,SQG,N, , , , ,35.348911,-80.831714,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8907870.59,4152496.9815,456,NCD057930588,COLUMBUS MCKINNON WADESBORO OPERATION,2020,COUNTRY CLUB RD, ,WADESBORO,ANSON,28170,LONNIESHA  HART,704-694-2156 6377,SQG,N, , , , ,34.916186,-80.020763,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-9117402.0355,4210528.1269,457,NCD051327963,EATON AEROQUIP INC,240,DANIEL RD, ,FOREST CITY,RUTHERFORD,28043,JEFFREY L GURR,828-286-7746,SQG,N, , , , ,35.342534,-81.903016,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8887772.1899,4308620.4426,458,NCD024599011,FORMER ASHLAND INC,2802,PATTERSON STREET, ,GREENSBORO,GUILFORD,27407,MICHAEL B DEVER,6147901586,CEG,N, , ,Y, ,36.058112,-79.840216,31,GOOGLE EARTH, 
-9042356.8914,4202141.4306,459,NCR000138883,ADVANCE AUTO PARTS DISTRIBUTION CTR #25,1900,JENKINS DAIRY RD, ,GASTONIA,GASTON,28052,DENNIS  WEBB,704-866-5500,SQG,N, , , , ,35.281056,-81.228874,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8994395.6681,4187945.4386,460,NCD982094583,COLWICK CLEANERS,4408,COLWICK RD, ,CHARLOTTE,MECKLENBURG,28211,JIMMY  LEE,704-366-3156,SQG,N, , , , ,35.176887,-80.798031,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8916775.704,4280276.9619,461,NCR000150359,ADVANCED MOTORSPORTS COATINGS INC,17,HIGH TECH BLVD, ,THOMASVILLE,DAVIDSON,27360,MIKE  KRAUSE,336-472-5518,SQG,N, , , , ,35.852008,-80.100759,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Exact AddressRangeInterpolation 6793.28821572033 Meters
-8630227.7576,4205870.9896,462,NCD001725464,FORMER BORDEN/SMITH-DOUGLAS FACILITY,3106,HWY 11 NORTH, ,KINSTON,LENOIR,28501,"S.H.  FOGLEMAN, III",9197432500,CEG,N, , ,Y, ,35.308401,-77.526655,31,GOOGLE EARTH, 
-8895146.1044,4311095.0565,463,NCD003213873,ADVANCED TECHNOLOGY,6106,W MARKET ST, ,GREENSBORO,GUILFORD,27409,CHRIS H MOORE,336-668-0488,SQG,N, , , , ,36.076081,-79.906457,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8703508.1538,4271174.9072,464,NCD040042426,EATON AEROQUIP INC MIDDLESEX PLANT,8171,PLANER MILL RD, ,MIDDLESEX,NASH,27557,STEVE W HARKINS,2522352121,SQG,N, , , , ,35.785707,-78.184944,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9052186.2911,4261689.1305,465,NCD982090508,COMMSCOPE INC CATV,6519,COMMSCOPE RD, ,CATAWBA,CATAWBA,28609,GREG  LATHROP,828-241-6356,SQG,N, , , , ,35.716552,-81.317173,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8778763.2465,4282956.2685,466,NCR000010462,AFFINERGY INC,617,DAVIS DR STE 100, ,DURHAM,DURHAM,27713,JONATHAN A HODGES,919-433-2266,SQG,N, , , , ,35.871514,-78.860972,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9204177.3598,4182575.0931,467,NCD003152329,FORMER DUPONT BREVARD FACILITY,701,DUPONT DR, ,CEDAR MOUNTAIN,TRANSYLVANIA,28718,JAMIE A VANBUSKIRK,7043626626,CEG,N, , , ,Y,35.137445,-82.682532,40,USCGeocoder,USPSZipAreaCentroid - Exact
-9031976.2376,4262212.8932,468,NCD986185106,COMMSCOPE INC-CLAREMONT,3642,US 70 HIGHWAY E, ,CLAREMONT,CATAWBA,28610,KRISTEN L YOST,828-459-5079,SQG,N, , , , ,35.720372,-81.135623,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8904145.1719,4289743.3353,469,NCR000007633,KI HIGH POINT,217,FELD AVE, ,HIGH POINT,GUILFORD,27263,SHERRY J KYE,336-434-0972,SQG,N, , , , ,35.920904,-79.987297,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9186896.9013,4228232.9181,470,NCD093338598,EATON CORPORATION,221,HEYWOOD RD, ,ARDEN,BUNCOMBE,28704,JASON  MORGAN,828-687-3237,SQG,N, , , , ,35.472164,-82.527299,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8675715.503,4052562.3417,471,NCD057451270,FORMER HEATCRAFT REMEDIATION SITE,602,SUNNYVALE DR, ,WILMINGTON,NEW HANOVER,28412,WILLIAM  MATEIKIS,763-553-5330,SQG,N, , ,Y, ,34.17676743,-77.93527837,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-8771148.214,4271439.6204,472,NCR000007716,COMPUCHEM,501,MADISON AVENUE, ,CARY,WAKE,27513,MARK S ROSS,9193794006,LQG,N, , , , ,35.787636,-78.792565,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9011610.1141,4195457.2904,473,NCD986216281,AGI FUEL FARM CHARLOTTE AIRPORT,6502,OLD DOWD RD, ,CHARLOTTE,MECKLENBURG,28208,JERRY  ORR,704-359-4000,SQG,N, , , , ,35.232025,-80.952671,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9038747.023,4192857.5781,474,NCD091249417,"FORMER JOHN DEERE COMSUMER PRODUCTS FACILITY - GASTONIA, NC PLANT",3800,LITTLE MOUNTAIN RD, ,GASTONIA,GASTON,28052,GREGORY L SIMPSON,4014572635,LQG,N, , ,Y, ,35.212947,-81.196446,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Relaxed AddressRangeInterpolation 12822.9436991659 Meters
-8748272.1701,4261460.8492,475,NCD982116477,CON AGRA FOODS,4851,JONES SAUSAGE RD, ,GARNER,WAKE,27529,JOHN  PUFF,919-772-1511 204,SQG,N, , , , ,35.714887,-78.587066,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8887543.3171,4308605.0202,476,NCD980842132,"ECOFLO, INC",2750,PATTERSON STREET, ,GREENSBORO,GUILFORD,27407,HAROLD R DUDLEY,3368557925 234,LQG,Y,Y,Y, , ,36.058,-79.83816,31,GOOGLE EARTH, 
-8759806.9844,4317192.9052,477,NCD980564900,FORMER PIEDMONT CIRCUITS,1176,TELECOM DRIVE, ,CREEDMOOR,GRANVILLE,27522,GLEN L FOSTER,7179867916,SQG,N, , , , ,36.120342,-78.690685,40,USCGeocoder,USPSZipAreaCentroid - Exact
-9111186.5118,4206104.3932,478,NCD091254532,ROCK-TENN IN-STORE SOLUTIONS LLC,376,PINE ST, ,FOREST CITY,RUTHERFORD,28043,KEN  WARREN,828-248-4870,SQG,N, , , , ,35.310112,-81.847181,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8908437.6515,4289681.0658,479,NCR000147033,IE FURNITURE INC,1581,PROSPECT ST, ,HIGH POINT,GUILFORD,27260,RICK  JENNINGS,336-442-8106,SQG,N, , , , ,35.920451,-80.025857,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8904315.7135,4314189.3602,480,NC0991302671,ECOLAB INC,8300,CAPITAL DRIVE, ,GREENSBORO,GUILFORD,27409,KIMBERLY D PLASTER,3369312230 2230,LQG,N, , , , ,36.098544,-79.988829,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8932369.6723,4321224.5713,481,NCR000144824,FORMER RUS FACILITY,3775,INDUSTRIAL DR, ,WINSTON-SALEM,FORSYTH,27105,SARAH E LIBEAU,7035162300 2407,SQG,N, , , , ,36.149592,-80.240842,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8998723.8812,4206798.0852,482,NC0991302940,CON-WAY FREIGHT - NCH,6701,OLD STATESVILLE RD, ,CHARLOTTE,MECKLENBURG,28269,JEFF A SEXTEN,734-757-1657,SQG,N, , , , ,35.315197,-80.836912,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8907856.6752,4290388.87,483,NCD982125494,AIR POWER INC,1430,TRINITY AVE, ,HIGH POINT,GUILFORD,27260,SAMUEL A MOUZON,336-886-5081,SQG,N, , , , ,35.9256,-80.020638,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8656965.252,4304116.5231,484,NCD065300519,"FORMER SCHLAGE LOCK CO.-ROCKY MOUNT, NC",213,RED IRON ROAD, ,ROCKY MOUNT,NASH,27804,WILLIAM  MINCHEW,2529771918,CEG,N, , ,Y, ,36.025397,-77.766842,31,GOOGLE EARTH, 
-8680849.5167,4227550.996,485,NCR000002246,AIRGAS NATIONAL WELDERS,153,HINNANT RD, ,GOLDSBORO,WAYNE,27530,JAMES R CHASE,919-735-5276,SQG,N, , , , ,35.467175,-77.981398,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8772503.3062,4217297.329,486,NCD981863152,EDWARDS BROTHERS INC,800,EDWARDS DR, ,LILLINGTON,HARNETT,27546,KENNETH  BUSS,9108932717,SQG,N, , , , ,35.392121,-78.804738,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-9044163.5489,4259444.6904,487,NCR000147389,CON-WAY FREIGHT - NHN,110,BUMGARNER INDUSTRIAL DR, ,CONOVER,CATAWBA,28613,JEFF A SEXTEN,734-757-1648,SQG,N, , , , ,35.70018037,-81.24510348,40,USCGeocoder,AddressRangeInterpolation - Exact
-9044395.8492,4233026.7073,488,NCR000009514,FORMER SPECIALTY BODY SHOP,2443,INDUSTRIAL PARK RD, ,LINCOLNTON,LINCOLN,28092,MARK  ELMORE,704-489-0232,SQG,N, , , , ,35.50722703,-81.24719027,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-8823086.9942,4311937.7303,489,NCD982077414,AKG NORTH  AMERICIAN OPERATIONS  INC,7315,OAKWOOD ST EXT, ,MEBANE,ORANGE,27302,TODD  COMAND,919-304-1330,SQG,N, , , , ,36.082199,-79.259139,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-9002422.4712,4196623.2577,490,NC0000187112,FORSHAW DISTRIBUTION,650,STATE STREET, ,CHARLOTTE,MECKLENBURG,28208,ROB  SMITH,7043726790,SQG,N, , , , ,35.24058,-80.870137,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8908046.5862,4290066.5102,491,NCD006390561,AKZO NOBEL COATINGS INC,1431,PROGRESS AVE, ,HIGH POINT,GUILFORD,27260,ALVIN D ALLEN,336-841-5111,LQG,N, , , , ,35.923255,-80.022344,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8996325.3914,4248490.9207,492,NCD982076317,EGA/SOUTHEAST,208,MCKENZIE RD, ,MOORESVILLE,IREDELL,28115,GARY  GREEN,262-781-7899,SQG,N, , , , ,35.620232,-80.815366,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8929202.6328,4320596.3596,493,NCD982076143,FORSYTH CO SCHOOL BUS GARAGE,4150,CARVER RD, ,WINSTON SALEM,FORSYTH,27105,KEVIN S MCHONE,336-661-4992,SQG,N, , , , ,36.145035,-80.212392,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8964963.5739,4250724.5356,494,NCD000623116,AKZONOBEL SURFACE CHEMISTRY LLC,485,CEDAR SPRINGS RD., ,SALISBURY,ROWAN,28147,DAVID  SIMONS,7046331731 6233,LQG,N, , , , ,35.636541,-80.533638,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8938855.3685,4311041.2036,495,NCD982081465,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333,SILAS CREEK PARKWAY, ,WINSTON SALEM,FORSYTH,27103,LEESA P CHURCH,3362778727,LQG,N, , , , ,36.07569,-80.299104,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8794027.4864,4102945.2703,496,NCD045924032,ALAMAC AMERICAN KNITS LUMBERTON,1885,ALAMAC ROAD, ,LUMBERTON,ROBESON,28359,HENRY  GRIFFIN,910-618-2255,SQG,N, , , , ,34.550373,-78.998093,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8575984.1073,4238828.0357,497,NCR000154823,EGRET BOATS LLC,715,PAGE RD, ,WASHINGTON,BEAUFORT,27889,FRANK A AFSHARI,252-948-0004,SQG,N, , , , ,35.549639,-77.039376,40,USCGeocoder,USPSZipAreaCentroid - Exact
-8791764.2498,4182458.5707,498,NC8210020121,"FORT BRAGG HQ, GARRISON CMD XVIII ABN CORPS",31137,BUTNER ROAD,IMSE-BRG-PWE-C,FORT BRAGG,CUMBERLAND,28310,AUDREY  OXENDINE,9109073214,LQG,N, , , ,Y,35.136589,-78.977762,31,GOOGLE EARTH, 
-8523442.9774,4302439.2,499,NCR000139691,ALBEMARLE BOATS,140,MIDWAY DR, ,EDENTON,CHOWAN,27932,RAMONA L PHILLIPS,252-482-7423 231,SQG,N, , , , ,36.01321,-76.567391,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8484768.36,4344980.3261,500,NCD986175776,SENTARA ALBEMARLE REGIONAL MEDICAL CTR,1144,N ROAD ST, ,ELIZABETH CITY,PASQUOTANK,279061587,RICHARD M MUNDEN,252-384-4840,SQG,N, , , , ,36.32172,-76.219971,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8496048.2526,4337726.3806,501,NCD982157067,FORTRESS WOOD PRODUCTS,899,FOREMAN BUNDY RD, ,ELIZABETH CITY,PASQUOTANK,27909,GEORGE E MINSCHEW,252-264-2466,SQG,N, , , , ,36.2692,-76.3213,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8974240.0497,4237005.043,502,NCR000138958,EI LLC,1109,S MAIN ST, ,LANDIS,ROWAN,28088,THOMAS M LASH,704-939-4300 443,SQG,N, , , , ,35.536314,-80.61697,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8756212.9935,4262816.2973,503,NCR000153460,OMNICARE OF RALEIGH,1815,"GARNER STATION BLVD, BLDG 101", ,RALEIGH,WAKE,27603,STEPHEN L MOORE,9198341600 26403,LQG,N, , , , ,35.72477263,-78.65839963,40,USCGeocoder,AddressRangeInterpolation - Relaxed
-8680822.2434,4071654.7852,504,NC0000055061,FORTRON INDUSTRIES LLC,4600,HWY 421 N, ,WILMINGTON,NEW HANOVER,28401,LISA L GIDEON,910-341-3152,LQG,N, , , , ,34.31854,-77.981153,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8577656.9054,4235310.7863,505,NCD056750003,"FOUNTAIN POWERBOATS, INC.",1653,WHICHARDS BEACH ROAD, ,WASHINGTON,BEAUFORT,27889,DAVID  HARDISON,2529757009,SQG,N, , , , ,35.523928,-77.054403,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9007791.7442,4176933.0569,506,NCR000150441,CONTROLS SOUTHEAST INC,12201,NATIONS FORD RD, ,PINEVILLE,MECKLENBURG,28134,RANDY Y WILKINSON,704-644-5000 5065,SQG,N, , , , ,35.095987,-80.91837,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Relaxed AddressRangeInterpolation 9280.99399772286 Meters
-8973482.2979,4236186.0603,507,NC0000015248,EI LLC,2865,N. CANNON BLVD., ,KANNAPOLIS,CABARRUS,28083,THOMAS M LASH,7049394314,LQG,N, , , , ,35.530327,-80.610163,40,USCGeocoder,StreetSegment - Exact
-8677062.9843,4215358.3024,508,NCD986231207,FRENCH CLEANERS,510,N SPENCE AVE, ,GOLDSBORO,WAYNE,27530,J K FORDHAM,9197346001,SQG,N, , , , ,35.37792,-77.947383,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8656454.7408,4203561.6378,509,NCD065293870,COOPER INTERCONNECT,4758,E WASHINGTON ST, ,LAGRANGE,LENOIR,28551,CHRISTOPHER E SOLES,252-566-0262,SQG,N, , , , ,35.29147,-77.762256,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9010397.6222,4179565.9128,510,NCD048469498,FRITO-LAY CHARLOTTE SITE,2911,NEVADA BLVD, ,CHARLOTTE,MECKLENBURG,282736423,ROBERT L OWENS,704-369-8405,SQG,N, , , , ,35.115336,-80.941779,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9096218.827,4265968.5402,511,NCD986174738,EJ VICTOR FURNITURE CO,110,WAMSUTTA MILL RD, ,MORGANTON,BURKE,286800309,KATHY S LOCKHART,828-437-2605,SQG,N, , , , ,35.747758,-81.712724,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8687386.1972,4210159.2555,512,NCR000011171,COOPER STANDARD,280,WOODLAND CHURCH RD, ,GOLDSBORO,WAYNE,27530,WILIAM T HOOVER,919-735-5394 256,SQG,N, , , , ,35.339831,-78.040118,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Relaxed AddressRangeInterpolation 2833.9717930113 Meters
-8777420.6221,4288766.8582,513,NCR000159111,FUJIFILM DIOSYNTH BIOTECHNOLOGIES U.S.A,7020,KIT CREEK RD  STE 170, ,RESEARCH TRIANGLE PARK,WAKE,27709,BAXTER (BRAD) B SHELTON,919-337-4381,SQG,N, , , , ,35.9138,-78.848911,40,USCGeocoder,USPSZipAreaCentroid - Exact
-9096805.926,4267042.9758,514,NCR000011122,EJ VICTOR INC (UPHOLSTERY DIV),1020,NORTH GREEN STREET, ,MORGANTON,BURKE,28655,KATHY S LOCKHARTQ,828-437-2605,SQG,N, , , , ,35.755591,-81.717998,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8681592.797,4220180.7621,515,NCD109146480,COOPER STANDARD AUTOMOTIVE INC,308,FEDELON TRAIL, ,GOLDSBORO,WAYNE,27530,WILLIAM T HOOVER,919-440-2152,SQG,N, , , , ,35.413234,-77.988075,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8777818.144,4278803.9401,516,NCR000006213,"FUJIFILM DIOSYNTH BIOTECHNOLOGIES U.S.A., INC.",6051,GEORGE WATTS HILL DRIVE, ,RESEARCH TRIANGLE PARK,DURHAM,27709,BAXTER B SHELTON,9193374381,LQG,N, , , , ,35.841282,-78.852482,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9049447.1637,4261199.8054,517,NCD981922602,CORNING OPTICAL COMMUNICATIONS -HMTC,1164,23RD STREET SOUTHEAST, ,HICKORY,CATAWBA,28602,STEVE L STREET,8289016695,LQG,N, , , , ,35.712983,-81.292567,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8769763.6222,4277521.1478,518,NCD986177061,"FUJIFILM DIOSYNTH BIOTECHNOLOGIES U.S.A., INC.",3000,WESTON PARKWAY, ,CARY,WAKE,27513,BAXTER B SHELTON,9193374381,LQG,N, , , , ,35.83194,-78.780127,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8924704.6574,4307952.4805,519,NC0000108886,CORNING CABLE SYSTEMS LLC - WCP,3180,CENTRE PARK BLVD, ,WINSTON SALEM,FORSYTH,27107,DARREN  SWART,3367718065,SQG,N, , , , ,36.053261,-80.171986,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8999854.6567,4246014.6647,520,NCR000158162,FULBRIGHTS DRY CLEANERS OF LAKE NORMAN,154,TALBERT POINTE BLVD #105, ,MOORESVILLE,IREDELL,28117,PHILLIP  FULBRIGHT,704-664-3939,SQG,N, , , , ,35.60214744,-80.84706993,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-9002833.7968,4200352.3169,521,NCD083673590,BOSTON GEAR,701,CARRIER DR, ,CHARLOTTE,MECKLENBURG,28216,KIRK P JOHNSON,704-688-7378,SQG,N, , , , ,35.267935,-80.873832,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8963787.2608,4192865.617,522,NCR000007856,CORNING INC,14556,HWY 601 S, ,MIDLAND,CABARRUS,28107,STEVEN C SKINNER,704-569-6310 7114,SQG,N, , , , ,35.213006,-80.523071,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8759280.8061,4292861.9498,523,NCR000145904,CVS PHARMACY #6988,11000,CREEDMOOR ROAD, ,RALEIGH,WAKE,27614,WENDY L BRANT,4017651500,LQG,N, , , , ,35.94358806,-78.68595826,40,USCGeocoder,"ExactParcelCentroidPoint - Relaxed;Soundex"
-9195582.7159,4234547.868,524,NCR000143743,FURNITURE REPAIR WORKS LLC,1426,BREVARD RD, ,ASHEVILLE,BUNCOMBE,28806,JOE W MCCARSON,828-670-7764,SQG,N, , , , ,35.51835,-82.605325,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8777725.7489,4313579.7415,525,NCD982128498,CORNING LIFE SCIENCES,1,BECTON CIRCLE, ,DURHAM,DURHAM,27712,TYLER  JONES,919-620-6322,SQG,N, , , , ,36.094119,-78.851652,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8908211.005,4290359.8641,526,NCD981027865,FUTURE FOAM FFNC INC,1300,PROSPECT ST, ,HIGH POINT,GUILFORD,27260,LYNN  KNUDTSON,7123239122 215,SQG,N, , , , ,35.925389,-80.023821,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8668604.2614,4062304.1633,527,NCD003938586,CORNING INCORPORATED,310,NORTH COLLEGE ROAD, ,WILMINGTON,NEW HANOVER,28405,JENNIFER H ADAMS,9107846498,LQG,N, , , , ,34.249136,-77.871397,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9000246.5092,4227352.2638,528,NCD085080182,"FXI, INC.",18801,OLD STATESVILLE RD, ,CORNELIUS,MECKLENBURG,28031,KYLE A YONCE,704-892-8081 416,SQG,N, , , , ,35.465721,-80.85059,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9180893.5959,4238940.5527,529,NCR000154468,CVS PHARMACY #7007,225,CHARLOTTE HIGHWAY SUITE #2, ,ASHEVILLE,BUNCOMBE,28803,WENDY L BRANT,4017651500,LQG,N, , , , ,35.55046136,-82.47337039,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-9036875.7423,4199703.2025,530,NCD066330077,BOU TAILORS & CLEANERS INC,124,SOUTH OAKLAND ST, ,GASTONIA,GASTON,28052,WILLIAM A BOUKATHER,704-865-5871,SQG,N, , , , ,35.263174,-81.179636,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8682724.9161,4263868.2577,531,NCR000135780,COTT BEVERAGES,4843,INTERNATIONAL BLVD, ,WILSON,WILSON,27893,HARRY  DAUGHERTY,252-234-0493 249,SQG,N, , , , ,35.732444,-77.998245,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8934344.9253,4268800.1863,532,NCD003231321,GAINSBOROUGH BATHS LLC,41,ROGERS RD, ,LEXINGTON,DAVIDSON,27292,RONALD L ELICK,336-357-0797,SQG,N, , , , ,35.7684,-80.258586,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8806772.3436,4226504.4802,533,NCD990883175,COTY US LLC,1400,BROADWAY ROAD, ,SANFORD,LEE,27332,DAVID K VANN,9198955184,LQG,N, , , , ,35.459518,-79.112582,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8790649.3561,4173399.2016,534,NCR000005801,GANDER MOUNTAIN #335,1912,SKIBO RD, ,FAYETTEVILLE,CUMBERLAND,28314,KEVIN  MCKOWN,651-325-4473,SQG,N, , , , ,35.07000929,-78.96774674,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-8839064.4581,4308364.4613,535,NCD982173387,COUNTY MOTOR COMPANY INC,105,AUTO PARK DR, ,GRAHAM,ALAMANCE,27253,SCOTT  RAMSON,336-222-7407,SQG,N, , , , ,36.056253,-79.402667,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8884220.0963,4269472.4707,536,NCR000135384,GARCO INC,2503,N FAYETTEVILLE ST, ,ASHEBORO,RANDOLPH,27203,ANDY W PURGASON,336-683-0911,CEG,Y, , , , ,35.7733,-79.808307,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8841766.6274,4182333.6099,537,NCD981862899,GARY`S TRANSMISSION SERVICE,306,SANDHILLS BLVD, ,ABERDEEN,MOORE,28315,JOANN S CRABTREE,910-944-1642,SQG,N, , , , ,35.135671,-79.426941,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9108236.9905,4246583.7586,538,NCD982086654,BRACKETT BROTHERS CORP,4875,BRACKETT LYLES DR, ,MORGANTON,BURKE,28655,DAVID  HOLLAWAY,828-584-0343,SQG,N, , , , ,35.606304,-81.820685,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9149411.7325,4196853.6037,539,NCR000152801,CVS PHARMACY #7008,333,WEST MILL STREET, ,COLUMBUS,POLK,28722,WENDY L BRANT,4017651500,LQG,N, , , , ,35.24227,-82.190564,40,USCGeocoder,USPSZipAreaCentroid - Exact
-9038340.4842,4205442.5275,540,NCR000002568,GASTON COLLEGE - DALLAS CAMPUS,201,HWY 321 S, ,DALLAS,GASTON,28034,ROBERT W RANKIN JR,704-922-2266,SQG,N, , , , ,35.30526,-81.192794,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9206319.0354,4236637.608,541,NCD982165581,BRAD RAGAN INC #1708, ,RT 5 GEORG'S BRANCH RD, ,CANDLER,BUNCOMBE,28715,J  GARLAND,7046651873,SQG,N, , , , ,35.533628,-82.701771,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9021249.2688,4207059.4759,542,NCD003149291,GASTON COUNTY DYEING CO,1310,CHARLES RAPER JONAS HWY, ,MOUNT HOLLY,GASTON,28120,RUTH-ANNE C WALKER,704-822-5063 5063,SQG,N, , , , ,35.317113,-81.039261,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9192578.3453,4260670.657,543,NCR000152819,CVS PHARMACY #7013,121,MONTICELLO ROAD (NWC), ,WEAVERVILLE,BUNCOMBE,28787,WENDY L BRANT,4017651500,LQG,N, , , , ,35.70912336,-82.57833628,40,USCGeocoder,ExactParcelCentroidPoint - Relaxed
-8879468.929,4310242.9891,544,NCR000151613,GATEWAY UNIVERSITY RESEARCH PARK,2901,"E LEE ST, STE 2200", ,GREENSBORO,GUILFORD,27401,AISHA T HOLLOMAN,336-375-9232 5143,SQG,N, , , , ,36.0698943163,-79.7656265381,40,USCGeocoder,ZCTA - Exact
-8881343.3781,4314325.203,545,NCD982081762,BRADY TRANE SERVICE,1915,CHURCH ST, ,GREENSBORO,GUILFORD,27405,DICK  WELLS,336-0378-0670,SQG,N, , , , ,36.09953,-79.782465,40,BATCHGEO.COM - YAHOO API,ROOFTOP
